1	0	1.62678	9.22681
2	0	1.38557	9.25205
3	0	1.16149	9.16343
4	0	2.15511	9.16308
5	0	2.44426	9.14828
6	0	2.95595	9.03436
7	0	1.65902	9.02758
8	0	1.35648	8.98738
9	0	2.29442	8.96866
10	0	0.67655	8.94477
11	0	3.7619	8.93791
12	0	1.963	8.9203
13	0	0.17237	8.90533
14	0	1.75249	8.84341
15	0	3.3244	8.82262
16	0	1.3769	8.77853
17	0	3.66084	8.76458
18	0	1.89868	8.6716
19	0	0.6123	8.66648
20	0	2.27834	8.65067
21	0	3.26085	8.58296
22	0	2.83215	8.44267
23	0	3.72616	8.44111
24	0	0.51681	8.44001
25	0	2.59279	8.32126
26	0	3.45636	8.29306
27	0	0.12078	8.28751
28	0	3.84165	8.18525
29	0	2.77473	8.05725
30	0	3.02357	8.02961
31	0	0.0	8.00856
32	12	1.88198	8.00306
33	0	2.26705	7.91875
34	0	3.60203	7.91242
35	0	2.48139	7.89994
36	0	1.65363	7.8781
37	0	1.03171	7.84887
38	0	1.91271	7.77444
39	0	3.8946	7.76499
40	0	2.66554	7.75091
41	0	1.31351	7.74393
42	0	0.27757	7.73265
43	0	2.12989	7.69823
44	0	2.94613	7.66036
45	0	3.45571	7.62611
46	0	0.08208	7.61595
47	0	1.98473	7.52668
48	0	3.25269	7.52435
49	0	0.39951	7.52246
50	0	0.171	7.42147
51	0	3.31792	7.30638
52	0	1.99623	7.30296
53	0	1.64475	7.25409
54	0	0.48293	7.22578
55	0	3.77732	7.19561
56	0	0.94609	7.19212
57	0	1.25458	7.1687
58	0	3.57504	7.15845
59	10	2.36105	7.11076
60	0	0.71696	7.06477
61	0	1.9899	7.06182
62	0	0.41473	7.031
63	0	1.66751	7.03064
64	0	2.18732	7.00687
65	0	2.62408	6.8756
66	0	0.38697	6.79557
67	0	0.84608	6.77737
68	0	2.18268	6.7758
69	0	4.00191	6.70308
70	0	3.52604	6.67485
71	0	1.70839	6.67048
72	0	2.01165	6.64823
73	0	3.17906	6.63482
74	0	0.98104	6.61963
75	12	2.68623	6.59071
76	0	2.90481	6.57493
77	0	0.4352	6.56886
78	0	3.69664	6.54054
79	0	1.27332	6.53654
80	0	2.23944	6.52608
81	0	3.38148	6.3964
82	0	1.83201	6.38842
83	0	1.58568	6.38097
84	0	1.07597	6.34845
85	0	3.1409	6.30419
86	0	4.17676	6.2303
87	0	0.55116	6.22816
88	0	2.26007	6.21138
89	0	2.47377	6.17719
90	0	1.58652	6.13246
91	0	3.3885	6.10775
92	0	0.76177	6.07075
93	0	4.47843	6.03766
94	172	2.80772	6.01112
95	0	1.90769	5.99759
96	13	2.42736	5.93075
97	0	3.75536	5.90336
98	0	2.99012	5.87462
99	0	3.34861	5.8557
100	0	1.03097	5.8536
101	0	1.77379	5.84126
102	31	1.48767	5.81631
103	0	2.80249	5.78565
104	23	2.25326	5.75787
105	0	4.74173	5.72518
106	0	1.21228	5.71404
107	8	1.90284	5.68083
108	6	1.55036	5.61095
109	0	3.51357	5.57936
110	0	2.51836	5.52895
111	0	3.74039	5.51496
112	7	3.03215	5.51119
113	0	3.32162	5.49672
114	0	2.79716	5.49194
115	17	1.96023	5.47487
116	0	1.4059	5.41712
117	0	2.16033	5.38236
118	0	3.55839	5.35749
119	0	5.079	5.32977
120	45	2.96492	5.31652
121	0	3.19862	5.30836
122	28	2.55469	5.26373
123	62	2.01116	5.24734
124	0	5.51034	5.29063
125	0	3.88102	5.19339
126	0	1.73197	5.15932
127	9	2.76874	5.14017
128	36	3.34767	5.13955
129	0	4.40085	5.12795
130	8	2.45962	5.08184
131	328	2.25754	5.0814
132	0	5.79116	5.05328
133	0	5.28654	5.01863
134	0	3.73316	5.03965
135	0	1.8454	4.95463
136	0	4.08174	4.94454
137	10	3.30959	4.91753
138	0	3.53611	4.86863
139	0	2.25234	4.86836
140	0	3.06674	4.8452
141	0	2.00196	4.7845
142	0	5.80171	4.75403
143	0	4.54208	4.70656
144	0	1.79812	4.69541
145	14	3.68452	4.69238
146	0	3.34821	4.68933
147	166	2.38647	4.67428
148	0	4.289	4.59551
149	0	5.94527	4.56051
150	10	2.55402	4.52681
151	0	3.92263	4.52424
152	0	6.14599	4.50893
153	0	3.1795	4.48179
154	0	3.71121	4.46354
155	0	3.40756	4.42896
156	0	4.67485	4.41025
157	0	6.77472	4.39669
158	0	4.39794	4.38483
159	8	4.14592	4.34691
160	16	2.17363	4.34613
161	0	2.8106	4.34018
162	7	2.40709	4.29597
163	0	3.74106	4.23391
164	0	2.61848	4.23375
165	0	3.54035	4.22729
166	65	4.52183	4.21291
167	0	5.99869	4.17543
168	0	5.75612	4.12825
169	0	2.91563	4.10654
170	0	5.24072	4.09816
171	11	2.39151	4.05233
172	0	7.1577	4.02085
173	18	2.6179	4.00602
174	0	4.51748	3.99364
175	0	3.31802	3.98396
176	0	6.14554	3.95316
177	0	6.64356	3.90136
178	0	6.96937	3.86863
179	0	4.90607	3.86437
180	0	5.34561	3.8378
181	0	7.34476	3.82413
182	0	3.79971	3.82153
183	0	4.39094	3.80861
184	0	4.09201	3.80587
185	0	6.37056	3.80449
186	0	2.87678	3.80109
187	0	3.20259	3.7827
188	0	3.40592	3.73405
189	0	5.78843	3.71891
190	0	6.77171	3.71481
191	9	4.60147	3.70346
192	0	5.12001	3.7004
193	0	6.19212	3.65228
194	0	3.95333	3.63235
195	0	3.06911	3.5896
196	22	4.86594	3.58506
197	0	4.37982	3.57023
198	0	6.89611	3.54578
199	0	3.71342	3.46752
200	7	5.16682	3.45754
201	0	4.09427	3.45751
202	0	4.6757	3.42683
203	0	7.92091	3.3701
204	0	7.4929	3.31307
205	0	4.28199	3.30974
206	0	5.27703	3.26828
207	5	4.92767	3.26291
208	0	5.53208	3.26149
209	0	3.37144	3.25016
210	0	6.32426	3.15126
211	0	4.71677	3.13383
212	0	3.91206	3.11219
213	0	4.22414	3.10942
214	0	4.45216	3.10709
215	0	5.35929	3.08053
216	0	7.70971	3.06795
217	0	5.01411	3.05072
218	0	6.52619	3.02655
219	0	7.90285	3.01171
220	0	3.50118	3.00708
221	0	5.72236	3.00637
222	0	4.08749	2.93308
223	0	7.08495	2.92577
224	7	3.67127	2.89151
225	0	4.66561	2.87346
226	0	4.45949	2.87135
227	0	4.93606	2.86159
228	0	3.30656	2.82201
229	0	8.52088	2.81766
230	0	5.33835	2.78455
231	0	6.21702	2.78012
232	0	8.07109	2.76211
233	0	5.9807	2.75815
234	0	6.54786	2.75748
235	0	4.19061	2.72706
236	0	4.57474	2.67898
237	11	3.5295	2.66687
238	0	5.50166	2.64817
239	52	5.17113	2.64137
240	0	4.94351	2.64031
241	0	7.51132	2.6356
242	0	8.67992	2.54597
243	0	6.21546	2.50271
244	0	9.01324	2.5018
245	0	6.00585	2.49499
246	0	4.79604	2.43543
247	0	5.21658	2.43469
248	0	3.98883	2.39789
249	0	8.54651	2.38851
250	0	6.4042	2.3816
251	0	7.21611	2.37434
252	13	3.77157	2.36881
253	0	6.6561	2.36357
254	0	6.86612	2.3
255	0	9.13317	2.29269
256	0	6.02384	2.26704
257	0	4.70177	2.259
258	0	9.44203	2.2557
259	0	5.31564	2.18664
260	0	8.87414	2.17717
261	0	3.92923	2.1267
262	0	8.0666	2.09919
263	0	8.51626	2.09369
264	5	3.75907	2.01463
265	0	4.14259	1.99076
266	34	6.07204	1.97198
267	0	8.6516	1.93524
268	33	6.89118	1.92246
269	20	4.34096	1.91071
270	0	9.54923	1.90773
271	0	3.97375	1.88091
272	0	9.14947	1.87293
273	0	7.24956	1.81953
274	26	5.59047	1.81851
275	0	4.93814	1.80851
276	0	6.58275	1.79855
277	0	5.27608	1.77321
278	0	6.85356	1.68683
279	34	5.44921	1.66423
280	0	7.38878	1.66365
281	0	5.79191	1.66325
282	0	7.74796	1.64126
283	0	9.09212	1.63103
284	44	5.03186	1.61075
285	0	7.08143	1.58394
286	0	5.98856	1.58319
287	0	9.6179	1.56366
288	0	6.72769	1.51432
289	0	7.94569	1.51091
290	0	6.24405	1.51035
291	0	8.16352	1.50521
292	0	8.40291	1.49541
293	0	6.50771	1.48503
294	0	9.34456	1.45529
295	0	6.9295	1.43871
296	0	5.74953	1.42544
297	1215	6.08606	1.33384
298	16	7.19948	1.30821
299	193	6.76475	1.29677
300	0	6.32022	1.29635
301	0	7.51945	1.301
302	0	6.55308	1.25083
303	0	5.85888	1.24796
304	0	6.98281	1.22022
305	0	8.4382	1.20115
306	0	8.89828	1.17401
307	35	7.98376	1.11035
308	0	6.20935	1.10942
309	0	6.44174	1.03716
310	0	9.16554	0.99126
311	0	9.59364	0.9846
312	0	7.60299	0.9438
313	0	8.1178	0.9412
314	44	7.01225	0.92417
315	58	6.53115	0.84082
316	0	7.28141	0.83998
317	0	9.01334	0.79689
318	0	7.04294	0.71569
319	0	7.84551	0.66801
320	0	8.22063	0.6644
321	0	8.67606	0.60676
322	0	7.48254	0.57132
323	0	6.83771	0.56534
324	0	8.33668	0.49906
325	0	7.12072	0.49214
326	0	7.72129	0.46821
327	0	9.28527	0.45889
328	0	7.32257	0.4136
329	0	8.57794	0.41024
330	296	6.94299	0.35439
331	0	7.60266	0.22631
332	11	8.62355	0.17244
333	0	8.89214	0.16806
334	0	7.08823	0.13935
335	0	8.24085	0.11979
336	0	9.44788	0.1156
337	0	9.0995	0.08295
338	0	7.93721	0.03748
339	0	7.72434	0.0
